timestamp,top_temp,bottom_temp
"17/10/2019, 21:18:28",22.625,19.25
"17/10/2019, 21:18:49",22.625,19.25
"17/10/2019, 21:19:10",22.625,19.25
"17/10/2019, 21:19:32",22.625,19.25
"17/10/2019, 21:19:53",22.625,19.25
"17/10/2019, 21:20:15",22.625,19.625
"17/10/2019, 21:20:36",22.625,19.875
"17/10/2019, 21:20:57",22.625,20.125
"17/10/2019, 21:21:19",22.625,20.375
"17/10/2019, 21:21:40",22.625,20.625
"17/10/2019, 21:22:01",22.625,20.875
"17/10/2019, 21:22:23",22.625,21.0
"17/10/2019, 21:22:44",22.625,21.25
"17/10/2019, 21:23:05",22.625,21.375
"17/10/2019, 21:23:27",22.625,21.5
"17/10/2019, 21:23:48",22.625,21.625
"17/10/2019, 21:24:10",22.625,21.75
"17/10/2019, 21:24:31",22.625,21.875
"17/10/2019, 21:24:52",22.625,21.875
"17/10/2019, 21:25:14",22.625,22.0
"17/10/2019, 21:25:35",22.625,22.125
"17/10/2019, 21:25:56",22.75,22.125
"17/10/2019, 21:26:18",22.75,22.25
"17/10/2019, 21:26:39",22.75,22.25
"17/10/2019, 21:27:01",22.75,22.375
"17/10/2019, 21:27:22",22.75,22.375
"17/10/2019, 21:27:43",22.75,22.5
"17/10/2019, 21:28:05",22.875,22.5
"17/10/2019, 21:28:26",22.875,22.5
"17/10/2019, 21:28:47",22.875,22.625
"17/10/2019, 21:29:09",22.875,22.625
"17/10/2019, 21:29:30",22.875,22.625
"17/10/2019, 21:29:51",22.875,22.75
"17/10/2019, 21:30:13",22.875,22.75
"17/10/2019, 21:30:34",23.0,22.75
"17/10/2019, 21:30:56",23.0,22.75
"17/10/2019, 21:31:17",23.0,22.75
"17/10/2019, 21:31:38",23.0,22.875
"17/10/2019, 21:32:00",23.0,22.875
"17/10/2019, 21:32:21",23.0,22.875
"17/10/2019, 21:32:42",23.0,22.875
"17/10/2019, 21:33:04",23.0,22.875
"17/10/2019, 21:33:25",23.0,22.875
"17/10/2019, 21:33:47",23.0,22.875
"17/10/2019, 21:34:08",23.0,23.0
"17/10/2019, 21:34:29",23.0,23.0
"17/10/2019, 21:34:51",23.125,23.0
"17/10/2019, 21:35:12",23.125,23.0
"17/10/2019, 21:35:33",23.125,23.0
"17/10/2019, 21:35:55",23.125,23.0
"17/10/2019, 21:36:16",23.125,23.0
"17/10/2019, 21:36:38",23.125,23.0
"17/10/2019, 21:36:59",23.125,23.0
"17/10/2019, 21:37:20",23.125,23.0
"17/10/2019, 21:37:42",23.125,23.0
"17/10/2019, 21:38:03",23.125,23.0
"17/10/2019, 21:38:24",23.125,23.125
"17/10/2019, 21:38:46",23.125,23.125
"17/10/2019, 21:39:07",23.125,23.125
"17/10/2019, 21:39:28",23.125,23.125
"17/10/2019, 21:39:50",23.125,23.125
"17/10/2019, 21:40:11",23.125,23.125
"17/10/2019, 21:40:33",23.125,23.125
"17/10/2019, 21:40:54",23.125,23.125
"17/10/2019, 21:41:15",23.125,23.125
"17/10/2019, 21:41:37",23.125,23.125
"17/10/2019, 21:41:58",23.125,23.125
"17/10/2019, 21:42:19",23.125,23.125
"17/10/2019, 21:42:41",23.125,23.125
"17/10/2019, 21:43:02",23.125,23.125
"17/10/2019, 21:43:24",23.125,23.125
"17/10/2019, 21:43:45",23.125,23.125
"17/10/2019, 21:44:06",23.125,23.125
"17/10/2019, 21:44:28",23.125,23.125
"17/10/2019, 21:44:49",23.125,23.125
"17/10/2019, 21:45:10",23.125,23.125
"17/10/2019, 21:45:32",23.125,23.125
"17/10/2019, 21:45:53",23.125,23.125
"17/10/2019, 21:46:14",23.125,23.125
"17/10/2019, 21:46:36",23.25,23.125
"17/10/2019, 21:46:57",23.25,23.125
"17/10/2019, 21:47:19",23.125,23.125
"17/10/2019, 21:47:40",23.25,23.125
"17/10/2019, 21:48:01",23.125,23.125
"17/10/2019, 21:48:23",23.125,23.125
"17/10/2019, 21:48:44",23.125,23.125
"17/10/2019, 21:49:05",23.125,23.125
"17/10/2019, 21:49:27",23.125,23.125
"17/10/2019, 21:49:48",23.125,23.125
"17/10/2019, 21:50:10",23.125,23.125
"17/10/2019, 21:50:31",23.125,23.125
"17/10/2019, 21:50:52",23.125,23.125
"17/10/2019, 21:51:14",23.125,23.125
"17/10/2019, 21:51:35",23.125,23.125
"17/10/2019, 21:51:56",23.125,23.125
"17/10/2019, 21:52:18",23.125,23.125
"17/10/2019, 21:52:39",23.125,23.125
"17/10/2019, 21:53:00",23.125,23.125
"17/10/2019, 21:53:22",23.125,23.125
"17/10/2019, 21:53:43",23.125,23.125
"17/10/2019, 21:54:05",23.125,23.125
"17/10/2019, 21:54:26",23.125,23.125
"17/10/2019, 21:54:47",23.125,23.125
"17/10/2019, 21:55:09",23.125,23.125
"17/10/2019, 21:55:30",23.125,23.125
"17/10/2019, 21:55:51",23.125,23.125
"17/10/2019, 21:56:13",23.125,23.125
"17/10/2019, 21:56:34",23.125,23.125
"17/10/2019, 21:56:56",23.125,23.125
"17/10/2019, 21:57:17",23.125,23.125
"17/10/2019, 21:57:38",23.125,23.125
"17/10/2019, 21:58:00",23.125,23.125
"17/10/2019, 21:58:21",23.125,23.125
"17/10/2019, 21:58:42",23.125,23.125
"17/10/2019, 21:59:04",23.125,23.125
"17/10/2019, 21:59:25",23.125,23.125
"17/10/2019, 21:59:46",23.125,23.125
"17/10/2019, 22:00:08",23.125,23.125
"17/10/2019, 22:00:29",23.125,23.125
"17/10/2019, 22:00:51",23.125,23.125
"17/10/2019, 22:01:12",23.125,23.125
"17/10/2019, 22:01:33",23.125,23.125
"17/10/2019, 22:01:55",23.125,23.125
"17/10/2019, 22:02:16",23.125,23.125
"17/10/2019, 22:02:37",23.125,23.125
"17/10/2019, 22:02:59",23.125,23.125
"17/10/2019, 22:03:20",23.125,23.0
"17/10/2019, 22:03:42",23.125,23.125
"17/10/2019, 22:04:03",23.125,23.0
"17/10/2019, 22:04:24",23.125,23.0
"17/10/2019, 22:04:46",23.125,23.0
"17/10/2019, 22:05:07",23.125,23.0
"17/10/2019, 22:05:28",23.125,23.0
"17/10/2019, 22:05:50",23.125,23.0
"17/10/2019, 22:06:11",23.125,23.0
"17/10/2019, 22:06:32",23.0,23.0
"17/10/2019, 22:06:54",23.0,23.0
"17/10/2019, 22:07:15",23.0,23.0
"17/10/2019, 22:07:37",23.0,23.0
"17/10/2019, 22:07:58",23.0,23.0
"17/10/2019, 22:08:19",23.0,23.0
"17/10/2019, 22:08:41",23.125,23.0
"17/10/2019, 22:09:02",23.0,23.0
"17/10/2019, 22:09:23",23.0,23.0
"17/10/2019, 22:09:45",23.0,23.0
"17/10/2019, 22:10:06",23.0,23.0
"17/10/2019, 22:10:28",23.0,23.0
"17/10/2019, 22:10:49",23.0,23.0
"17/10/2019, 22:11:10",23.0,23.0
"17/10/2019, 22:11:32",23.0,23.0
"17/10/2019, 22:11:53",23.0,23.0
"17/10/2019, 22:12:14",23.0,23.0
"17/10/2019, 22:12:36",23.0,23.0
"17/10/2019, 22:12:57",23.0,23.0
"17/10/2019, 22:13:18",23.0,23.0
"17/10/2019, 22:13:40",23.0,23.0
"17/10/2019, 22:14:01",23.0,23.0
"17/10/2019, 22:14:23",23.0,23.0
"17/10/2019, 22:14:44",23.0,23.0
"17/10/2019, 22:15:05",23.0,23.0
"17/10/2019, 22:15:27",23.0,23.0
"17/10/2019, 22:15:48",23.0,22.875
"17/10/2019, 22:16:09",23.0,22.875
"17/10/2019, 22:16:31",23.0,22.875
"17/10/2019, 22:16:52",23.0,22.875
"17/10/2019, 22:17:14",23.0,22.875
"17/10/2019, 22:17:35",23.0,22.875
"17/10/2019, 22:17:56",23.0,22.875
"17/10/2019, 22:18:18",23.0,22.875
"17/10/2019, 22:18:39",23.0,22.875
"17/10/2019, 22:19:00",23.0,22.875
"17/10/2019, 22:19:22",23.0,23.0
"17/10/2019, 22:19:43",23.0,22.875
"17/10/2019, 22:20:05",23.0,23.0
"17/10/2019, 22:20:26",23.0,23.0
"17/10/2019, 22:20:47",23.0,23.0
"17/10/2019, 22:21:09",23.0,23.0
"17/10/2019, 22:21:30",23.0,22.875
"17/10/2019, 22:21:51",23.0,22.875
"17/10/2019, 22:22:13",23.0,22.875
"17/10/2019, 22:22:34",23.0,22.875
"17/10/2019, 22:22:55",23.0,22.875
"17/10/2019, 22:23:17",23.0,22.875
"17/10/2019, 22:23:38",23.0,22.875
"17/10/2019, 22:24:00",23.0,22.875
"17/10/2019, 22:24:21",23.0,22.875
"17/10/2019, 22:24:42",23.0,22.875
"17/10/2019, 22:25:04",22.875,22.875
"17/10/2019, 22:25:25",22.875,22.875
"17/10/2019, 22:25:46",23.0,22.875
"17/10/2019, 22:26:08",23.0,22.875
"17/10/2019, 22:26:29",23.0,22.875
"17/10/2019, 22:26:51",23.0,22.875
"17/10/2019, 22:27:12",23.0,22.875
"17/10/2019, 22:27:33",23.0,22.875
"17/10/2019, 22:27:55",23.0,22.875
"17/10/2019, 22:28:16",23.0,22.875
"17/10/2019, 22:28:37",23.0,23.0
"17/10/2019, 22:28:59",23.0,23.0
"17/10/2019, 22:29:20",23.0,23.0
"17/10/2019, 22:29:41",23.0,22.875
"17/10/2019, 22:30:03",23.0,22.875
"17/10/2019, 22:30:24",23.0,22.875
"17/10/2019, 22:30:46",23.0,22.875
"17/10/2019, 22:31:07",23.0,22.875
"17/10/2019, 22:31:28",23.0,22.875
"17/10/2019, 22:31:50",23.0,22.875
"17/10/2019, 22:32:11",23.0,22.875
"17/10/2019, 22:32:32",23.0,22.875
"17/10/2019, 22:32:54",23.0,22.875
"17/10/2019, 22:33:15",23.0,22.875
"17/10/2019, 22:33:37",23.0,22.875
"17/10/2019, 22:33:58",23.0,22.875
"17/10/2019, 22:34:19",23.0,22.875
"17/10/2019, 22:34:41",23.0,22.875
"17/10/2019, 22:35:02",23.0,22.875
"17/10/2019, 22:35:23",23.0,22.875
"17/10/2019, 22:35:45",23.0,22.875
"17/10/2019, 22:36:06",23.0,22.875
"17/10/2019, 22:36:27",23.0,22.875
"17/10/2019, 22:36:49",23.0,22.875
"17/10/2019, 22:37:10",23.0,22.875
"17/10/2019, 22:37:32",23.0,22.875
"17/10/2019, 22:37:53",23.0,22.875
"17/10/2019, 22:38:14",23.0,22.875
"17/10/2019, 22:38:36",23.0,22.875
"17/10/2019, 22:38:57",22.875,22.875
"17/10/2019, 22:39:18",23.0,22.875
"17/10/2019, 22:39:40",22.875,22.75
"17/10/2019, 22:40:01",22.875,22.875
"17/10/2019, 22:40:23",22.875,22.875
"17/10/2019, 22:40:44",22.875,22.875
"17/10/2019, 22:41:05",22.875,22.75
"17/10/2019, 22:41:27",22.875,22.875
"17/10/2019, 22:41:48",22.875,22.875
