timestamp,top_temp,bottom_temp
19/10/2019: 13:41:42,8.375,8.125
19/10/2019: 13:42:04,8.375,8.125
19/10/2019: 13:42:25,8.375,8.125
19/10/2019: 13:42:46,8.375,8.125
